,dual_momentum_topn,cta_trend_long_only,composite_equal_weight,composite_regime_conditioned,taa_10m_sma,composite_breadth_filtered,cash::BIL
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.09215630163506516,0.0,0.15083931082364974,0.16004777520618296,0.11034524690886553,0.13661136542623664,0.35
2006-07-07,0.09215630163506516,0.0,0.15083931082364974,0.16004777520618296,0.11034524690886553,0.13661136542623664,0.35
2006-07-14,0.09215630163506516,0.0,0.15083931082364974,0.16004777520618296,0.11034524690886553,0.13661136542623664,0.35
2006-07-21,0.09215630163506516,0.0,0.15083931082364974,0.16004777520618296,0.11034524690886553,0.13661136542623664,0.35
2006-07-28,0.06543855389424656,0.11700000000000003,0.138389105418918,0.1331308785532543,0.0796818882265118,0.11635957390706941,0.34999999999999987
2006-08-04,0.06543855389424656,0.11700000000000003,0.138389105418918,0.1331308785532543,0.0796818882265118,0.11635957390706941,0.34999999999999987
2006-08-11,0.06543855389424656,0.11700000000000003,0.138389105418918,0.1331308785532543,0.0796818882265118,0.11635957390706941,0.34999999999999987
2006-08-18,0.06543855389424656,0.11700000000000003,0.138389105418918,0.1331308785532543,0.0796818882265118,0.11635957390706941,0.34999999999999987
2006-08-25,0.06357351528217188,0.18720000000000003,0.11083701146317176,0.11667378077008735,0.061743608778937566,0.10997208370563148,0.35
2006-09-01,0.06357351528217188,0.18720000000000003,0.11083701146317176,0.11667378077008735,0.061743608778937566,0.10997208370563148,0.35
2006-09-08,0.06357351528217188,0.18720000000000003,0.11083701146317176,0.11667378077008735,0.061743608778937566,0.10997208370563148,0.35
2006-09-15,0.06357351528217188,0.18720000000000003,0.11083701146317176,0.11667378077008735,0.061743608778937566,0.10997208370563148,0.35
2006-09-22,0.06357351528217188,0.18720000000000003,0.11083701146317176,0.11667378077008735,0.061743608778937566,0.10997208370563148,0.35
2006-09-29,0.06300485752543344,0.22932,0.09462377836159853,0.10553054325944584,0.051382270713827734,0.10613855013969442,0.35
2006-10-06,0.06300485752543344,0.22932,0.09462377836159853,0.10553054325944584,0.051382270713827734,0.10613855013969442,0.35
2006-10-13,0.06300485752543344,0.22932,0.09462377836159853,0.10553054325944584,0.051382270713827734,0.10613855013969442,0.35
2006-10-20,0.06300485752543344,0.22932,0.09462377836159853,0.10553054325944584,0.051382270713827734,0.10613855013969442,0.35
2006-10-27,0.0621778661752967,0.25459200000000004,0.08467696139952895,0.09973378920073148,0.04589758841931878,0.10292179480512406,0.35
2006-11-03,0.0621778661752967,0.25459200000000004,0.08467696139952895,0.09973378920073148,0.04589758841931878,0.10292179480512406,0.35
2006-11-10,0.0621778661752967,0.25459200000000004,0.08467696139952895,0.09973378920073148,0.04589758841931878,0.10292179480512406,0.35
2006-11-17,0.0621778661752967,0.25459200000000004,0.08467696139952895,0.09973378920073148,0.04589758841931878,0.10292179480512406,0.35
2006-11-24,0.09565734445485524,0.40877932636469266,0.12230198140178299,0.1502934491066154,0.06759507956471915,0.15537281910733436,3.3306690738754696e-16
2006-12-01,0.09565734445485524,0.40877932636469266,0.12230198140178299,0.1502934491066154,0.06759507956471915,0.15537281910733436,3.3306690738754696e-16
2006-12-08,0.09565734445485524,0.40877932636469266,0.12230198140178299,0.1502934491066154,0.06759507956471915,0.15537281910733436,3.3306690738754696e-16
2006-12-15,0.09565734445485524,0.40877932636469266,0.12230198140178299,0.1502934491066154,0.06759507956471915,0.15537281910733436,3.3306690738754696e-16
2006-12-22,0.09565734445485524,0.40877932636469266,0.12230198140178299,0.1502934491066154,0.06759507956471915,0.15537281910733436,3.3306690738754696e-16
2006-12-29,0.097309457398135,0.405651074586125,0.12070975005359605,0.1511039755353041,0.0678234110420449,0.15740233138479476,2.220446049250313e-16
2007-01-05,0.097309457398135,0.405651074586125,0.12070975005359605,0.1511039755353041,0.0678234110420449,0.15740233138479476,2.220446049250313e-16
2007-01-12,0.097309457398135,0.405651074586125,0.12070975005359605,0.1511039755353041,0.0678234110420449,0.15740233138479476,2.220446049250313e-16
2007-01-19,0.097309457398135,0.405651074586125,0.12070975005359605,0.1511039755353041,0.0678234110420449,0.15740233138479476,2.220446049250313e-16
2007-01-26,0.09952468932331382,0.3941695144163303,0.12228714316441781,0.1530252548672754,0.0700009290637723,0.16099246916489043,0.0
2007-02-02,0.09952468932331382,0.3941695144163303,0.12228714316441781,0.1530252548672754,0.0700009290637723,0.16099246916489043,0.0
2007-02-09,0.09952468932331382,0.3941695144163303,0.12228714316441781,0.1530252548672754,0.0700009290637723,0.16099246916489043,0.0
2007-02-16,0.09952468932331382,0.3941695144163303,0.12228714316441781,0.1530252548672754,0.0700009290637723,0.16099246916489043,0.0
2007-02-23,0.1024783396610249,0.3565695650367141,0.13202037043195183,0.1610762205232633,0.07385391799456657,0.17400158635247925,0.0
2007-03-02,0.1024783396610249,0.3565695650367141,0.13202037043195183,0.1610762205232633,0.07385391799456657,0.17400158635247925,0.0
2007-03-09,0.1024783396610249,0.3565695650367141,0.13202037043195183,0.1610762205232633,0.07385391799456657,0.17400158635247925,0.0
2007-03-16,0.1024783396610249,0.3565695650367141,0.13202037043195183,0.1610762205232633,0.07385391799456657,0.17400158635247925,0.0
2007-03-23,0.1024783396610249,0.3565695650367141,0.13202037043195183,0.1610762205232633,0.07385391799456657,0.17400158635247925,0.0
2007-03-30,0.06778850444125711,0.20955142065222718,0.09182155749151294,0.10965379699379034,0.050493414881448456,0.12069130553976398,0.3500000000000001
2007-04-06,0.06778850444125711,0.20955142065222718,0.09182155749151294,0.10965379699379034,0.050493414881448456,0.12069130553976398,0.3500000000000001
2007-04-13,0.06778850444125711,0.20955142065222718,0.09182155749151294,0.10965379699379034,0.050493414881448456,0.12069130553976398,0.3500000000000001
2007-04-20,0.06778850444125711,0.20955142065222718,0.09182155749151294,0.10965379699379034,0.050493414881448456,0.12069130553976398,0.3500000000000001
2007-04-27,0.06859534669661158,0.19594073663957265,0.09542890579333285,0.11301714115293143,0.051993410982262636,0.1250244587352889,0.35
2007-05-04,0.06859534669661158,0.19594073663957265,0.09542890579333285,0.11301714115293143,0.051993410982262636,0.1250244587352889,0.35
2007-05-11,0.06859534669661158,0.19594073663957265,0.09542890579333285,0.11301714115293143,0.051993410982262636,0.1250244587352889,0.35
2007-05-18,0.06859534669661158,0.19594073663957265,0.09542890579333285,0.11301714115293143,0.051993410982262636,0.1250244587352889,0.35
2007-05-25,0.06970407147680235,0.1874974387565706,0.09705211189126625,0.1159493844996104,0.053984467303838136,0.1258125260719123,0.35
2007-06-01,0.06970407147680235,0.1874974387565706,0.09705211189126625,0.1159493844996104,0.053984467303838136,0.1258125260719123,0.35
2007-06-08,0.06970407147680235,0.1874974387565706,0.09705211189126625,0.1159493844996104,0.053984467303838136,0.1258125260719123,0.35
2007-06-15,0.06970407147680235,0.1874974387565706,0.09705211189126625,0.1159493844996104,0.053984467303838136,0.1258125260719123,0.35
2007-06-22,0.06970407147680235,0.1874974387565706,0.09705211189126625,0.1159493844996104,0.053984467303838136,0.1258125260719123,0.35
2007-06-29,0.07089620732422333,0.17903776953383865,0.09834188339403126,0.11996896703890159,0.055846928418460264,0.12590824429054495,0.35
2007-07-06,0.07089620732422333,0.17903776953383865,0.09834188339403126,0.11996896703890159,0.055846928418460264,0.12590824429054495,0.35
2007-07-13,0.07089620732422333,0.17903776953383865,0.09834188339403126,0.11996896703890159,0.055846928418460264,0.12590824429054495,0.35
2007-07-20,0.07089620732422333,0.17903776953383865,0.09834188339403126,0.11996896703890159,0.055846928418460264,0.12590824429054495,0.35
2007-07-27,0.05326405670698009,0.1679183316682439,0.10613693893934988,0.12770222955255695,0.04885063366269962,0.14612780947016962,0.34999999999999987
2007-08-03,0.05326405670698009,0.1679183316682439,0.10613693893934988,0.12770222955255695,0.04885063366269962,0.14612780947016962,0.34999999999999987
2007-08-10,0.05326405670698009,0.1679183316682439,0.10613693893934988,0.12770222955255695,0.04885063366269962,0.14612780947016962,0.34999999999999987
2007-08-17,0.05326405670698009,0.1679183316682439,0.10613693893934988,0.12770222955255695,0.04885063366269962,0.14612780947016962,0.34999999999999987
2007-08-24,0.05326405670698009,0.1679183316682439,0.10613693893934988,0.12770222955255695,0.04885063366269962,0.14612780947016962,0.34999999999999987
2007-08-31,0.01948970047889224,0.07211185088065024,0.05209995233374477,0.06249139417322748,0.020302135312419294,0.073504966821066,0.7
2007-09-07,0.01948970047889224,0.07211185088065024,0.05209995233374477,0.06249139417322748,0.020302135312419294,0.073504966821066,0.7
2007-09-14,0.01948970047889224,0.07211185088065024,0.05209995233374477,0.06249139417322748,0.020302135312419294,0.073504966821066,0.7
2007-09-21,0.01948970047889224,0.07211185088065024,0.05209995233374477,0.06249139417322748,0.020302135312419294,0.073504966821066,0.7
2007-09-28,0.035350930973903946,0.14570757578889754,0.11692942656748485,0.14303811296176638,0.04112874705615787,0.16784520665178945,0.35
2007-10-05,0.035350930973903946,0.14570757578889754,0.11692942656748485,0.14303811296176638,0.04112874705615787,0.16784520665178945,0.35
2007-10-12,0.035350930973903946,0.14570757578889754,0.11692942656748485,0.14303811296176638,0.04112874705615787,0.16784520665178945,0.35
2007-10-19,0.035350930973903946,0.14570757578889754,0.11692942656748485,0.14303811296176638,0.04112874705615787,0.16784520665178945,0.35
2007-10-26,0.01409578639587873,0.06377487562477889,0.05539928442808167,0.06860223250902395,0.01803517029524779,0.08009265074698896,0.7
2007-11-02,0.01409578639587873,0.06377487562477889,0.05539928442808167,0.06860223250902395,0.01803517029524779,0.08009265074698896,0.7
2007-11-09,0.01409578639587873,0.06377487562477889,0.05539928442808167,0.06860223250902395,0.01803517029524779,0.08009265074698896,0.7
2007-11-16,0.01409578639587873,0.06377487562477889,0.05539928442808167,0.06860223250902395,0.01803517029524779,0.08009265074698896,0.7
2007-11-23,0.01409578639587873,0.06377487562477889,0.05539928442808167,0.06860223250902395,0.01803517029524779,0.08009265074698896,0.7
2007-11-30,0.012753587757946728,0.06089460595144189,0.05629552786589898,0.07096677296441095,0.017486456432173877,0.08160304902812757,0.7
2007-12-07,0.012753587757946728,0.06089460595144189,0.05629552786589898,0.07096677296441095,0.017486456432173877,0.08160304902812757,0.7
2007-12-14,0.012753587757946728,0.06089460595144189,0.05629552786589898,0.07096677296441095,0.017486456432173877,0.08160304902812757,0.7
2007-12-21,0.012753587757946728,0.06089460595144189,0.05629552786589898,0.07096677296441095,0.017486456432173877,0.08160304902812757,0.7
2007-12-28,0.02589026586096057,0.12766504614158852,0.12145614619592181,0.15884910432283073,0.03706301725774983,0.1790764202209486,0.34999999999999987
2008-01-04,0.02589026586096057,0.12766504614158852,0.12145614619592181,0.15884910432283073,0.03706301725774983,0.1790764202209486,0.34999999999999987
2008-01-11,0.02589026586096057,0.12766504614158852,0.12145614619592181,0.15884910432283073,0.03706301725774983,0.1790764202209486,0.34999999999999987
2008-01-18,0.02589026586096057,0.12766504614158852,0.12145614619592181,0.15884910432283073,0.03706301725774983,0.1790764202209486,0.34999999999999987
2008-01-25,0.012605778602414935,0.053459017085021654,0.051102973721798686,0.0910324110176891,0.018823754649428957,0.07297606492364668,0.7
2008-02-01,0.012605778602414935,0.053459017085021654,0.051102973721798686,0.0910324110176891,0.018823754649428957,0.07297606492364668,0.7
2008-02-08,0.012605778602414935,0.053459017085021654,0.051102973721798686,0.0910324110176891,0.018823754649428957,0.07297606492364668,0.7
2008-02-15,0.012605778602414935,0.053459017085021654,0.051102973721798686,0.0910324110176891,0.018823754649428957,0.07297606492364668,0.7
2008-02-22,0.012605778602414935,0.053459017085021654,0.051102973721798686,0.0910324110176891,0.018823754649428957,0.07297606492364668,0.7
2008-02-29,0.0128874766983173,0.04989098465983644,0.047791337655838095,0.10222740908507792,0.019758739078216236,0.067444052822714,0.7
2008-03-07,0.0128874766983173,0.04989098465983644,0.047791337655838095,0.10222740908507792,0.019758739078216236,0.067444052822714,0.7
2008-03-14,0.0128874766983173,0.04989098465983644,0.047791337655838095,0.10222740908507792,0.019758739078216236,0.067444052822714,0.7
2008-03-21,0.0128874766983173,0.04989098465983644,0.047791337655838095,0.10222740908507792,0.019758739078216236,0.067444052822714,0.7
2008-03-28,0.012941396146487667,0.04739522050296959,0.046125868063087286,0.10939315876939446,0.02002337131242741,0.06412098520563358,0.7
2008-04-04,0.012941396146487667,0.04739522050296959,0.046125868063087286,0.10939315876939446,0.02002337131242741,0.06412098520563358,0.7
2008-04-11,0.012941396146487667,0.04739522050296959,0.046125868063087286,0.10939315876939446,0.02002337131242741,0.06412098520563358,0.7
2008-04-18,0.012941396146487667,0.04739522050296959,0.046125868063087286,0.10939315876939446,0.02002337131242741,0.06412098520563358,0.7
2008-04-25,0.01302233769649072,0.045751952588967804,0.04487017760552029,0.1140039382077098,0.020044273333324068,0.062307320567987316,0.7
2008-05-02,0.01302233769649072,0.045751952588967804,0.04487017760552029,0.1140039382077098,0.020044273333324068,0.062307320567987316,0.7
2008-05-09,0.01302233769649072,0.045751952588967804,0.04487017760552029,0.1140039382077098,0.020044273333324068,0.062307320567987316,0.7
2008-05-16,0.01302233769649072,0.045751952588967804,0.04487017760552029,0.1140039382077098,0.020044273333324068,0.062307320567987316,0.7
2008-05-23,0.01302233769649072,0.045751952588967804,0.04487017760552029,0.1140039382077098,0.020044273333324068,0.062307320567987316,0.7
2008-05-30,0.028202679463898483,0.09642041473831353,0.09412398551974684,0.2486060098213746,0.043085307989146074,0.13273600523943815,0.35682559722808227
2008-06-06,0.028202679463898483,0.09642041473831353,0.09412398551974684,0.2486060098213746,0.043085307989146074,0.13273600523943815,0.35682559722808227
2008-06-13,0.028202679463898483,0.09642041473831353,0.09412398551974684,0.2486060098213746,0.043085307989146074,0.13273600523943815,0.35682559722808227
2008-06-20,0.028202679463898483,0.09642041473831353,0.09412398551974684,0.2486060098213746,0.043085307989146074,0.13273600523943815,0.35682559722808227
2008-06-27,0.027713341484644806,0.09279136268526018,0.09066739484174643,0.24544004083594254,0.04225749154717408,0.12919181746716613,0.37193855113806584
2008-07-04,0.027713341484644806,0.09279136268526018,0.09066739484174643,0.24544004083594254,0.04225749154717408,0.12919181746716613,0.37193855113806584
2008-07-11,0.027713341484644806,0.09279136268526018,0.09066739484174643,0.24544004083594254,0.04225749154717408,0.12919181746716613,0.37193855113806584
2008-07-18,0.027713341484644806,0.09279136268526018,0.09066739484174643,0.24544004083594254,0.04225749154717408,0.12919181746716613,0.37193855113806584
2008-07-25,0.0289893705745514,0.09393153588109313,0.09336150852446778,0.2568246237764485,0.04332769273811371,0.13356526850532552,0.3500000000000001
2008-08-01,0.0289893705745514,0.09393153588109313,0.09336150852446778,0.2568246237764485,0.04332769273811371,0.13356526850532552,0.3500000000000001
2008-08-08,0.0289893705745514,0.09393153588109313,0.09336150852446778,0.2568246237764485,0.04332769273811371,0.13356526850532552,0.3500000000000001
2008-08-15,0.0289893705745514,0.09393153588109313,0.09336150852446778,0.2568246237764485,0.04332769273811371,0.13356526850532552,0.3500000000000001
2008-08-22,0.0289893705745514,0.09393153588109313,0.09336150852446778,0.2568246237764485,0.04332769273811371,0.13356526850532552,0.3500000000000001
2008-08-29,0.029969749716047534,0.09278066357639686,0.09093215220694202,0.26149712731924346,0.04063587834997919,0.13418442883139098,0.34999999999999987
2008-09-05,0.029969749716047534,0.09278066357639686,0.09093215220694202,0.26149712731924346,0.04063587834997919,0.13418442883139098,0.34999999999999987
2008-09-12,0.029969749716047534,0.09278066357639686,0.09093215220694202,0.26149712731924346,0.04063587834997919,0.13418442883139098,0.34999999999999987
2008-09-19,0.029969749716047534,0.09278066357639686,0.09093215220694202,0.26149712731924346,0.04063587834997919,0.13418442883139098,0.34999999999999987
2008-09-26,0.014231549658492217,0.042458215147393355,0.040723906379358396,0.1215414283729473,0.018056196897536826,0.0629887035442719,0.7
2008-10-03,0.014231549658492217,0.042458215147393355,0.040723906379358396,0.1215414283729473,0.018056196897536826,0.0629887035442719,0.7
2008-10-10,0.014231549658492217,0.042458215147393355,0.040723906379358396,0.1215414283729473,0.018056196897536826,0.0629887035442719,0.7
2008-10-17,0.014231549658492217,0.042458215147393355,0.040723906379358396,0.1215414283729473,0.018056196897536826,0.0629887035442719,0.7
2008-10-24,0.014231549658492217,0.042458215147393355,0.040723906379358396,0.1215414283729473,0.018056196897536826,0.0629887035442719,0.7
2008-10-31,0.01374077323619749,0.031424611008080014,0.03202200704724536,0.10798250764609645,0.019491042773496375,0.056917658799780314,0.738421399489104
2008-11-07,0.01374077323619749,0.031424611008080014,0.03202200704724536,0.10798250764609645,0.019491042773496375,0.056917658799780314,0.738421399489104
2008-11-14,0.01374077323619749,0.031424611008080014,0.03202200704724536,0.10798250764609645,0.019491042773496375,0.056917658799780314,0.738421399489104
2008-11-21,0.01374077323619749,0.031424611008080014,0.03202200704724536,0.10798250764609645,0.019491042773496375,0.056917658799780314,0.738421399489104
2008-11-28,0.013930426576891504,0.02671580944312151,0.0265962016536982,0.10659515448859833,0.02021287154539793,0.05594953629229253,0.75
2008-12-05,0.013930426576891504,0.02671580944312151,0.0265962016536982,0.10659515448859833,0.02021287154539793,0.05594953629229253,0.75
2008-12-12,0.013930426576891504,0.02671580944312151,0.0265962016536982,0.10659515448859833,0.02021287154539793,0.05594953629229253,0.75
2008-12-19,0.013930426576891504,0.02671580944312151,0.0265962016536982,0.10659515448859833,0.02021287154539793,0.05594953629229253,0.75
2008-12-26,0.019061776590050122,0.02399359946897467,0.023478819971043226,0.10895709269315898,0.016873077798449633,0.057635633478323345,0.75
2009-01-02,0.019061776590050122,0.02399359946897467,0.023478819971043226,0.10895709269315898,0.016873077798449633,0.057635633478323345,0.75
2009-01-09,0.019061776590050122,0.02399359946897467,0.023478819971043226,0.10895709269315898,0.016873077798449633,0.057635633478323345,0.75
2009-01-16,0.019061776590050122,0.02399359946897467,0.023478819971043226,0.10895709269315898,0.016873077798449633,0.057635633478323345,0.75
2009-01-23,0.019061776590050122,0.02399359946897467,0.023478819971043226,0.10895709269315898,0.016873077798449633,0.057635633478323345,0.75
2009-01-30,0.022188825177784106,0.022207608224123238,0.021574204888476903,0.1103742556158954,0.014635495296261493,0.05901961079745888,0.75
2009-02-06,0.022188825177784106,0.022207608224123238,0.021574204888476903,0.1103742556158954,0.014635495296261493,0.05901961079745888,0.75
2009-02-13,0.022188825177784106,0.022207608224123238,0.021574204888476903,0.1103742556158954,0.014635495296261493,0.05901961079745888,0.75
2009-02-20,0.022188825177784106,0.022207608224123238,0.021574204888476903,0.1103742556158954,0.014635495296261493,0.05901961079745888,0.75
2009-02-27,0.029302831388570403,0.025455897204558948,0.02415705718920807,0.13249162757077507,0.015971445546423612,0.07262114110046392,0.7
2009-03-06,0.029302831388570403,0.025455897204558948,0.02415705718920807,0.13249162757077507,0.015971445546423612,0.07262114110046392,0.7
2009-03-13,0.029302831388570403,0.025455897204558948,0.02415705718920807,0.13249162757077507,0.015971445546423612,0.07262114110046392,0.7
2009-03-20,0.029302831388570403,0.025455897204558948,0.02415705718920807,0.13249162757077507,0.015971445546423612,0.07262114110046392,0.7
2009-03-27,0.03102421823077394,0.024606531391455865,0.02287274099300875,0.13287354537006218,0.01495879863146376,0.07366416538323552,0.7
2009-04-03,0.03102421823077394,0.024606531391455865,0.02287274099300875,0.13287354537006218,0.01495879863146376,0.07366416538323552,0.7
2009-04-10,0.03102421823077394,0.024606531391455865,0.02287274099300875,0.13287354537006218,0.01495879863146376,0.07366416538323552,0.7
2009-04-17,0.03102421823077394,0.024606531391455865,0.02287274099300875,0.13287354537006218,0.01495879863146376,0.07366416538323552,0.7
2009-04-24,0.02828298230425348,0.02583291583849571,0.023159155617760302,0.141943137915266,0.020101028715040742,0.07911951059356719,0.6815612690156165
2009-05-01,0.02828298230425348,0.02583291583849571,0.023159155617760302,0.141943137915266,0.020101028715040742,0.07911951059356719,0.6815612690156165
2009-05-08,0.02828298230425348,0.02583291583849571,0.023159155617760302,0.141943137915266,0.020101028715040742,0.07911951059356719,0.6815612690156165
2009-05-15,0.02828298230425348,0.02583291583849571,0.023159155617760302,0.141943137915266,0.020101028715040742,0.07911951059356719,0.6815612690156165
2009-05-22,0.02828298230425348,0.02583291583849571,0.023159155617760302,0.141943137915266,0.020101028715040742,0.07911951059356719,0.6815612690156165
2009-05-29,0.028699575988450545,0.027539838477401834,0.024210287066285495,0.12950992113418294,0.025055864056591243,0.11527103489513314,0.6497134783819548
2009-06-05,0.028699575988450545,0.027539838477401834,0.024210287066285495,0.12950992113418294,0.025055864056591243,0.11527103489513314,0.6497134783819548
2009-06-12,0.028699575988450545,0.027539838477401834,0.024210287066285495,0.12950992113418294,0.025055864056591243,0.11527103489513314,0.6497134783819548
2009-06-19,0.028699575988450545,0.027539838477401834,0.024210287066285495,0.12950992113418294,0.025055864056591243,0.11527103489513314,0.6497134783819548
2009-06-26,0.04140379897044335,0.039974377585561556,0.05264580878266205,0.18660173027864077,0.04011293403724595,0.183009695454072,0.4562516548913743
2009-07-03,0.04140379897044335,0.039974377585561556,0.05264580878266205,0.18660173027864077,0.04011293403724595,0.183009695454072,0.4562516548913743
2009-07-10,0.04140379897044335,0.039974377585561556,0.05264580878266205,0.18660173027864077,0.04011293403724595,0.183009695454072,0.4562516548913743
2009-07-17,0.04140379897044335,0.039974377585561556,0.05264580878266205,0.18660173027864077,0.04011293403724595,0.183009695454072,0.4562516548913743
2009-07-24,0.04140379897044335,0.039974377585561556,0.05264580878266205,0.18660173027864077,0.04011293403724595,0.183009695454072,0.4562516548913743
2009-07-31,0.03467539268598292,0.03334574013971253,0.053036637759339894,0.15031484349783136,0.03457321266112666,0.17149793272826624,0.5225562405277404
2009-08-07,0.03467539268598292,0.03334574013971253,0.053036637759339894,0.15031484349783136,0.03457321266112666,0.17149793272826624,0.5225562405277404
2009-08-14,0.03467539268598292,0.03334574013971253,0.053036637759339894,0.15031484349783136,0.03457321266112666,0.17149793272826624,0.5225562405277404
2009-08-21,0.03467539268598292,0.03334574013971253,0.053036637759339894,0.15031484349783136,0.03457321266112666,0.17149793272826624,0.5225562405277404
2009-08-28,0.04125382508734024,0.03966245580538069,0.06972297470818149,0.17568679993728825,0.04180854923350681,0.220736332486323,0.4111290627419796
2009-09-04,0.04125382508734024,0.03966245580538069,0.06972297470818149,0.17568679993728825,0.04180854923350681,0.220736332486323,0.4111290627419796
